# outside_temperature_celsius, room_temperature_celsius, fridge_temperature_celsius
10.3171,17.2427,4.4891
12.2751,19.0279,2.7165
10.1911,23.9229,4.8609
10.0871,22.3116,5.8261
8.1355,17.1658,3.3506
9.9678,17.6401,6.9164
10.9442,21.8666,3.4595
7.9114,22.6131,3.3769
8.5353,21.9894,3.7403
10.5619,20.3092,6.3780
11.9946,18.3145,1.3765
9.1261,19.1879,4.3378
8.7044,21.6735,8.3828
9.8190,18.7210,3.0093
6.9662,16.4937,7.4815
12.1071,16.7759,7.8282
6.5208,14.5197,4.4100
10.4291,14.2025,6.7113
11.0679,20.3356,0.7360
9.4919,19.8761,4.9612
9.1545,22.3432,7.0932
8.7982,21.6231,6.1641
11.0534,20.7485,7.4002
10.5210,17.0506,6.2661
11.8631,18.8086,5.5727
14.6164,19.2262,5.3749
6.9099,23.5888,8.0213
10.6362,23.1616,5.6999
9.6656,24.5473,5.5939
6.5511,22.9387,5.0886
7.4981,16.9737,6.2364
12.1128,19.7468,3.8274
15.6691,18.6828,4.9600
13.6207,24.4728,1.9481
9.7718,16.7407,6.6776
16.0345,14.9286,7.8217
11.3964,19.7476,6.8456
13.2530,18.5020,4.3333
12.1724,18.8984,3.3162
13.2645,20.0338,2.3870
9.8157,13.9968,6.3840
8.5086,22.5778,1.3928
10.3981,22.7738,5.1323
7.6635,25.0242,5.6500
9.4100,18.2580,2.2981
9.6753,21.9592,4.2644
10.4104,20.8362,6.3436
11.4195,28.5794,5.1702
12.0730,21.7296,4.7475
10.2628,20.9053,6.0448
9.9106,15.1502,6.7627
7.4761,20.2660,2.7748
10.9561,17.9065,6.5607
8.8221,16.3377,7.6058
9.2449,19.6613,2.6139
7.3306,19.4793,4.3555
10.5291,19.0475,6.8230
9.9839,20.3582,3.2639
10.3076,19.2348,5.0407
12.8254,21.8827,4.2510
9.7689,20.7776,6.7464
11.1476,16.7647,5.0593
10.5007,12.6814,2.7749
9.4748,17.4057,7.8937
6.2005,22.6333,3.8367
11.2215,21.9877,5.0319
7.7451,17.3100,6.0403
8.4846,21.1966,7.7031
4.8928,15.6939,3.7005
10.7992,19.7981,5.3577
7.4092,15.9201,3.3296
12.8977,12.8185,4.4348
7.2138,18.9058,0.5552
12.8168,21.6545,7.1588
8.9050,15.5386,5.5084
8.1284,21.2034,6.9171
10.6320,18.1254,4.5988
9.7445,23.0567,4.6856
8.5909,19.0251,6.5113
9.1702,19.8238,6.0902
13.5310,23.6051,3.9606
8.6553,16.7764,3.5873
8.0678,16.7117,5.6554
12.0309,19.2129,4.8099
7.1479,19.5169,9.2113
12.3516,15.4958,2.7141
11.1721,16.5820,9.9778
8.9050,21.6013,6.0652
9.3408,19.5381,6.5529
10.4792,19.8049,6.3013
8.1928,20.5264,3.4407
12.6244,19.7454,5.3846
9.1912,20.9704,4.1045
11.1100,17.1546,2.9392
12.1015,21.0632,8.4281
12.3097,23.8458,2.6137
9.4493,19.7916,5.3808
10.8833,24.5796,3.8636
8.3535,19.6730,3.6531
8.2673,27.4303,3.7247
9.4973,20.2443,2.2298
12.1185,19.6498,8.5481
13.2306,16.4808,9.7860
10.3407,24.8050,5.5145
11.0141,21.0142,5.0019
10.3750,17.8901,4.8991
9.5977,18.9472,1.5970
10.9736,14.5000,6.9981
8.9003,18.3266,8.9855
8.3634,18.7504,7.2517
7.2700,19.3853,5.3126
11.0408,20.5957,4.5405
10.2336,13.0086,5.2131
9.7205,16.7333,3.8852
9.0326,23.7089,3.9014
8.4572,15.6241,2.4392
7.0651,17.4274,9.2091
14.1412,16.0681,5.9101
6.8011,20.6897,3.4589
14.4916,17.0427,7.6041
8.8727,23.1785,6.6385
9.6897,20.4488,5.9580
9.0591,26.0504,7.4632
8.9905,23.9400,3.6954
12.1705,16.7830,6.3831
10.9625,21.0339,7.7329
4.5659,16.9150,3.1149
9.3359,17.7942,2.0815
10.2558,20.5827,5.3370
9.8963,24.0310,4.9450
10.7969,18.7576,4.7567
13.4305,22.9336,5.4068
9.8020,22.0900,8.1485
7.7733,19.8969,5.6634
8.8496,23.7183,4.4131
11.1350,15.0152,3.9197
7.6721,20.9369,5.6280
9.1049,23.1635,5.2985
10.8115,27.7743,4.3374
8.7742,18.6412,5.3367
10.2571,22.2209,3.8426
8.6692,22.0643,6.2897
8.5153,18.0367,3.6932
6.5247,20.9919,8.3985
8.4011,22.3693,8.3292
10.9708,23.9153,3.2926
12.0034,20.2136,8.8470
8.6256,20.0373,4.5833
4.6743,22.6642,5.4245
10.0393,20.8093,4.8691
10.0221,17.0804,5.3313
10.3332,16.0653,4.9366
6.7610,17.5362,8.4075
8.1899,20.1740,5.4628
7.6646,21.3603,8.0773
10.7965,14.7653,6.0130
8.6575,17.8868,3.1981
8.0858,16.7424,8.1866
10.2641,23.9761,4.7336
9.2457,24.6468,7.3556
9.5603,20.0235,2.3879
9.3712,18.3399,3.7391
9.2925,17.0128,5.1303
13.0088,19.8438,4.4622
9.6733,26.3416,6.0329
7.3224,15.6637,5.2121
8.6204,21.8104,3.5648
12.8635,21.0447,2.5987
9.4526,25.6289,3.9986
7.1221,18.8004,7.7643
8.8681,20.7378,9.7164
10.0937,21.9140,6.5210
9.6542,20.1979,5.3059
11.7508,21.9776,4.2865
10.4861,17.9459,5.7091
8.5028,22.2748,5.6878
10.8969,17.3123,4.6694
11.8032,20.2440,-1.5516
10.8678,22.6050,4.7414
7.1670,21.7948,6.4043
7.2499,16.2621,6.5142
14.8144,21.4822,4.3983
7.5003,18.9624,2.9493
8.2507,15.9449,5.0131
5.1588,17.4208,2.7860
10.9281,23.7026,5.1941
8.2837,19.7889,4.3450
8.5889,18.8454,4.0899
10.2002,14.5203,5.2639
10.7473,20.6942,2.0454
7.8745,20.7015,5.2735
8.3721,18.6260,5.0671
8.9572,24.1568,3.2471
10.7630,14.9671,4.4314
9.5725,21.7382,10.0554
13.4026,20.5725,4.3761
9.3583,18.0742,3.2382
10.0944,18.9553,4.8099
9.4427,17.6054,7.7918
10.2302,20.1785,6.2130
13.2270,17.1398,5.0108
7.2685,18.7240,7.8929
7.8280,17.8639,2.4987
13.1261,21.6256,5.8653
8.6171,25.3916,3.1128
8.6876,17.2411,-3.5498
11.2201,19.2374,5.2109
8.8098,24.0473,1.2751
8.7752,22.9182,3.6614
11.8991,19.5509,0.9372
8.5641,18.6664,5.0434
7.9527,19.8863,4.0266
8.5246,21.7601,1.6840
8.8819,18.2833,6.4304
11.6053,14.5067,7.6770
4.8821,16.8461,8.8350
9.4917,22.1096,6.7658
12.8515,15.1142,4.3379
10.5003,20.5673,6.0960
9.3714,28.6520,5.2294
14.8014,24.5563,4.4522
6.4628,21.7980,5.9455
7.3645,19.9701,7.9958
9.6755,20.1435,1.1935
12.8301,17.2577,4.9134
10.3487,25.3147,5.3206
9.8823,22.1338,6.8972
11.4954,20.1314,4.6197
9.6926,17.1994,4.7291
7.5301,23.7812,4.4111
10.2497,19.5363,2.1605
11.2523,18.6823,3.6665
7.5689,16.9625,4.2319
9.5730,17.8818,5.5170
10.4334,19.7523,2.5282
10.6096,19.7309,6.5740
9.8268,19.0527,7.8351
6.8659,17.9817,6.3955
8.6956,21.1607,4.6620
7.3872,15.7145,4.3004
11.5563,16.2013,7.2138
8.7850,19.0899,5.8117
10.8430,21.8455,5.0352
9.0455,23.6097,2.8027
10.7823,14.6132,2.5331
10.2894,19.3898,3.9859
10.3960,21.1874,6.4101
9.5127,19.5892,4.1960
14.1516,19.1140,4.7384
11.3068,20.9657,4.7441
8.7627,16.8307,5.7214
10.2012,25.4153,6.2314
7.2010,15.4283,5.6992
7.1509,20.0387,4.5613
10.9933,17.6740,2.7811
9.0979,21.5431,3.0827
11.5607,17.3901,5.8972
10.5593,21.2023,10.1093
10.4323,11.0729,3.3988
8.2003,22.4015,6.6037
5.4206,24.4186,2.4521
10.3010,17.8237,3.7026
8.8432,21.1339,6.1166
8.8636,21.7863,6.2556
8.9125,25.8762,5.2512
10.1911,24.5754,3.0149
12.7899,21.5568,5.5531
9.8432,15.4610,7.5273
10.4891,21.4481,4.3169
12.3342,17.4676,7.2500
8.8837,16.7731,4.3497
10.8714,21.3279,6.9958
13.5297,24.0112,3.2761
12.4292,21.4947,5.3374
13.2265,24.1253,7.8624
8.2451,18.7509,6.9534
11.0221,18.2356,9.1005
10.3678,20.7937,2.5415
10.2290,26.3162,6.5509
10.6521,18.1005,7.8497
8.8086,23.8417,4.4158
9.3214,17.8139,4.3619
8.2280,17.9580,3.3049
5.6547,23.6118,1.7584
13.3555,21.9700,6.7994
9.0176,20.4217,3.2764
11.5502,23.8591,4.9836
10.9632,16.0826,2.0925
11.7580,20.7878,6.6238
8.8052,14.1590,7.5299
6.9888,13.2113,3.4233
7.5993,23.2233,5.9204
12.6073,21.2070,2.3485
9.0358,21.5691,6.0190
10.6092,15.8417,4.9911
10.0273,21.2659,6.2093
10.2170,15.7468,2.9719
9.2391,19.2334,4.5806
12.4413,18.8568,2.2205
8.1468,18.1426,3.2921
11.2408,15.7365,6.1811
10.5592,17.2587,5.6716
6.7867,18.4558,6.0643
8.6751,20.1510,5.7393
14.0041,21.6369,5.1484
11.8768,18.1735,5.1306
13.8512,21.9816,8.4488
7.6035,25.1032,3.1609
11.1458,19.8200,4.5524
10.0432,20.5506,3.7928
11.0357,17.1847,3.9320
12.7824,18.1877,4.7410
9.4102,19.9290,5.3560
13.8667,15.4056,7.4078
13.4373,23.4936,4.9973
11.1087,24.9579,5.6930
11.3491,22.3529,0.6454
7.8575,20.1509,5.5573
6.8437,17.6000,5.7821
8.3831,22.2012,4.7929
8.1141,19.6090,6.5080
9.7862,19.1273,5.1563
11.9059,16.1739,4.7293
9.8217,22.8659,5.4479
10.1388,17.1501,9.4214
6.2233,17.2185,4.6215
8.1701,14.7162,3.5763
10.8150,24.6509,4.6386
10.0344,26.6955,1.7940
11.8490,20.9751,4.5962
11.1086,24.5757,8.4917
10.8575,18.3135,3.0810
10.4621,22.4636,3.1070
6.3419,17.9279,4.2273
10.3931,19.9966,-0.0171
10.4858,15.3394,4.3959
10.4552,20.6211,2.4108
12.4929,17.2553,6.0482
8.2323,19.2946,5.1420
10.3273,24.4870,-0.3115
9.3494,18.6570,5.6780
12.4354,18.7384,6.1341
10.7967,21.9617,7.6321
12.8250,19.8833,2.5092
9.8124,20.0113,5.2916
11.3054,15.1923,0.9622
12.0145,20.0974,7.7953
6.7072,16.3298,2.9357
7.0380,19.7343,3.7823
8.1882,20.4556,9.5905
9.0360,22.4556,2.7369
8.2130,16.4471,5.3717
12.0474,21.3332,4.2394
11.0774,25.4758,5.8760
9.7422,19.0250,5.4092
11.0095,21.8231,2.8557
11.7496,19.4637,7.0107
12.6913,18.2992,4.5729
11.2501,19.5173,9.6939
11.9403,21.8129,4.1358
11.1509,17.4906,3.9680
5.9591,20.4574,4.3321
8.2854,25.7903,6.1477
12.1447,18.9025,5.2672
12.3664,22.6100,8.0401
11.2893,17.7585,4.1206
7.9796,15.2605,6.4458
6.7818,20.8182,5.1734
8.0703,19.9560,6.6852
10.2706,19.6148,8.1216
11.8746,20.9474,3.7887
7.5743,21.4105,5.7842
13.8478,18.9054,6.7799
9.1649,24.0532,7.9850
9.9683,21.3765,4.1025
9.5732,19.6319,9.7458
10.9112,23.8625,6.4245
9.2134,19.8548,3.4205
9.8977,21.1840,2.1859
7.2534,23.4611,5.9738
7.6071,17.2560,4.9665
9.6463,21.6825,4.0455
12.1082,20.3097,6.6357
8.9904,28.1499,4.3829
6.9339,18.5422,1.9973
8.4089,16.5644,4.1293
13.4220,16.5375,5.4341
13.8101,22.5865,5.7469
10.1852,21.8407,2.7374
11.0381,19.2863,5.0750
5.5938,22.7385,5.7259
7.8462,19.2644,5.7134
13.1952,19.5636,6.0754
7.7856,22.7198,7.0883
10.3885,24.4412,5.3639
8.2705,19.3185,2.9090
8.4544,23.6558,9.0062
13.4116,20.7812,4.1266
8.2001,21.2135,8.2475
10.9355,20.7149,3.9276
12.5573,21.0823,8.2044
9.6174,20.1563,7.7712
9.6340,21.3564,3.9108
7.9799,22.5547,4.4454
10.0305,19.8226,8.1162
8.8060,22.8543,6.6701
10.4007,17.5021,4.7221
10.6728,23.3956,5.7754
7.9915,19.0573,1.5960
13.1375,18.5291,3.6154
12.0140,20.6877,6.0239
10.4933,17.7071,8.0161
12.1844,20.6018,0.8647
7.6809,14.9498,5.5639
8.5525,22.0361,7.7335
8.5538,18.9462,3.5359
12.7065,26.0083,3.8056
6.5914,13.4724,9.0629
6.7433,22.3093,7.4601
8.1298,18.8491,7.0665
12.3983,20.0804,6.2957
9.9040,23.3016,2.4508
9.6009,19.4201,4.7911
8.9577,25.2009,2.8477
12.6914,18.9451,6.0432
7.9777,20.3898,6.5719
7.3905,26.3870,7.7847
13.8009,22.7804,5.3831
9.4652,18.2358,6.5188
9.1495,20.6853,4.1213
7.4743,19.5660,5.7715
12.9441,21.6062,3.9601
9.3654,18.5882,2.5007
9.6818,25.0891,6.0572
9.9898,22.6055,4.8796
13.5174,15.1397,5.7192
12.7192,20.9796,2.2709
9.0732,14.7349,2.8017
9.4677,25.9117,5.5677
12.6166,19.5974,5.8966
6.9409,21.1472,7.5089
8.9588,17.7054,8.0629
7.1078,20.2495,2.1904
9.2139,24.5527,5.0929
10.8284,21.8717,9.4359
10.9309,22.1558,5.3799
8.9211,18.5215,5.9915
6.3344,17.0759,5.6545
9.8602,27.0810,6.0938
7.4200,19.4232,5.2715
6.5959,16.9109,5.2891
11.3711,23.3417,6.4872
10.3262,18.8032,0.4077
14.1799,25.8367,6.8244
8.8275,20.4829,6.8612
11.0510,15.9158,5.8651
7.6863,14.5819,7.6364
11.2895,20.7106,5.7537
9.3740,20.0175,3.6809
12.6569,20.5940,3.7198
12.0691,16.9984,5.7350
5.5937,18.9875,4.0536
9.1275,23.7228,5.9431
6.7427,13.2633,4.1180
13.1526,18.7810,4.2459
9.6970,21.5672,5.4620
9.3283,18.6918,4.1343
9.6754,16.8041,5.2890
9.6421,22.9808,5.8338
8.4248,15.9815,3.8364
10.9674,22.2107,6.7935
11.2756,21.5129,3.6919
9.0742,23.5571,6.7693
11.7703,12.2840,4.7802
8.5699,24.3219,11.6554
8.7478,15.6676,4.4372
10.2082,18.7004,4.8337
10.2908,19.8541,4.8146
12.4911,23.9509,7.8352
8.2997,19.7204,5.6358
11.0777,21.8660,4.6318
13.5329,20.5919,8.7423
10.5090,16.6113,5.1324
8.5394,19.3121,6.5001
7.2306,26.2723,8.0024
9.6369,18.4624,5.8537
11.9280,17.0607,8.2662
8.9471,15.1087,5.3808
9.6544,22.0336,4.0285
11.1450,17.6668,7.7360
12.8728,16.0022,6.1711
10.4172,17.9738,6.6800
6.4857,24.2316,7.7840
10.2064,19.0106,6.2758
10.7401,18.0454,4.9167
10.1038,20.9746,5.1856
11.2183,22.1291,2.9507
10.2281,16.7558,2.2148
8.8177,14.5762,3.4292
11.9771,20.6450,4.6249
8.1299,19.5932,6.0602
9.3532,16.8521,3.5427
8.5415,18.9401,5.0991
10.6620,16.3241,5.3123
12.3934,19.2086,3.0213
12.3045,24.7651,4.0229
9.8004,15.3379,6.9690
9.8196,19.3769,6.7660
10.5875,16.1775,7.4086
11.4168,21.0500,2.2797
10.9259,17.4117,2.7734
9.8516,20.2407,2.4603
8.7722,22.3250,6.8011
2.9599,15.2551,9.2714
9.1453,17.9027,9.4808
11.6726,23.3190,7.4402
9.1989,19.4681,8.3478
9.4977,20.5555,5.3318
8.2429,17.9635,7.0171
10.5317,17.1002,5.0496
9.6945,17.6967,4.2812
8.7323,14.7533,6.2323
9.0097,23.6078,5.2619
8.1392,19.7288,2.8736
10.9576,15.0847,7.0769
11.0420,20.0614,4.3036
7.3494,19.3803,3.7655
12.3298,20.3339,5.2163
9.0967,18.7278,5.8657
7.2552,17.1102,4.1375
7.0282,21.0722,6.0453
11.3330,20.0238,5.6756
10.3003,21.6639,4.9684
7.6587,22.4865,5.9436
8.9012,24.2751,6.0921
12.4759,23.9871,5.3813
11.2810,19.5392,5.2699
10.0162,20.9599,1.3399
7.3609,18.3006,3.2614
10.6100,21.0720,2.4646
9.6072,21.4749,4.3369
7.7050,23.2999,5.0634
8.4258,19.5450,4.3591
10.9883,20.0013,7.0382
8.8824,21.7533,3.7970
11.1804,24.3165,4.3739
9.0077,23.7068,1.8259
6.7409,20.0133,2.1671
8.5367,21.4430,4.5330
9.9293,18.7644,6.0898
10.9519,22.9310,8.3883
5.1640,19.2376,4.6701
9.4488,21.9045,5.3146
9.1316,19.1910,5.0804
8.7358,17.3026,5.0760
14.2137,16.8631,5.8594
9.5373,20.4294,3.9694
14.2891,17.0396,2.5562
12.5402,16.2466,7.0114
10.3398,20.9755,3.6435
10.7028,19.0460,4.6248
6.3647,20.2891,2.5288
8.9804,22.1118,6.2917
9.4248,21.3521,8.7095
9.2034,19.3717,5.7691
11.4598,19.0628,5.5333
7.8783,24.3287,7.4789
9.0340,22.0467,1.4358
11.0627,20.7183,3.9962
10.9733,17.9742,5.8052
8.9961,23.6664,4.5672
9.9691,18.4071,2.8604
9.8455,16.5432,6.1288
8.3313,20.4575,2.7256
12.7016,21.5492,5.7426
11.4845,21.4817,6.4142
10.4861,22.9326,3.2112
14.8026,15.8628,4.6676
8.2836,18.5974,4.8677
8.1795,20.6759,4.2732
8.3687,17.9082,3.6369
12.9587,23.8998,4.0207
8.6928,19.1896,4.4441
8.6325,18.3990,4.0795
9.5077,20.6020,8.3517
12.1425,15.9120,8.6311
7.7311,20.3450,3.5370
11.5117,17.8195,7.0095
11.1942,18.4776,3.6659
9.0182,17.9359,5.5089
12.1758,24.1181,6.4221
11.3395,15.0949,5.2894
8.7332,16.2225,6.8214
11.3190,20.6103,5.5028
12.7961,20.9945,3.8876
9.4290,19.7614,8.3076
9.5253,17.3935,4.1358
9.8596,17.4034,1.9183
9.0214,23.0637,4.7425
7.0548,26.7022,5.0752
11.3562,16.4447,6.4674
13.3291,15.5458,6.2743
8.7044,20.0901,7.4816
9.2758,18.3671,4.0552
11.2554,17.4617,4.7149
7.3514,20.5851,7.9781
11.8645,23.6666,4.1403
8.9545,20.5820,5.0621
9.6037,17.8844,8.6182
11.7691,18.7311,3.5511
13.7628,22.0525,7.3134
8.2875,21.8908,3.1176
9.4673,15.3457,6.8671
9.9883,23.3583,4.9142
11.5085,20.4585,2.8431
8.7611,16.7494,6.1086
9.1217,20.5051,6.7108
12.5300,21.8635,7.8220
11.8540,20.1390,2.7703
5.6426,19.1678,2.0944
13.7680,15.4691,5.4573
12.0384,15.2168,6.9788
9.5044,27.5104,6.0747
10.9743,18.3542,4.2836
11.8457,21.0586,6.2497
10.3853,21.4025,3.0476
7.6981,19.8925,5.6386
11.3669,22.0570,5.2479
9.0697,19.9988,6.8166
9.9512,17.3040,4.4558
8.7543,21.2321,2.2348
8.3940,22.4123,-0.5933
7.8991,16.1155,7.7130
8.2062,14.7791,7.8139
10.0358,28.2270,3.4541
10.1449,19.9792,4.1441
12.7430,24.3469,3.1720
10.9046,22.4328,10.2923
9.9644,17.0605,6.0423
10.4923,23.7988,1.7962
12.5804,21.5882,5.4109
11.6131,20.7499,2.8415
9.8305,15.8776,6.9294
8.7446,16.6060,2.1892
8.5319,15.6943,1.3788
11.8686,25.3116,5.8876
5.7157,20.0199,3.1650
9.6492,15.3947,9.5270
6.8245,21.9833,2.9161
9.8676,19.4814,5.8986
8.3953,18.2385,3.5960
13.1929,19.4276,9.8547
14.5221,15.1929,7.1070
4.6099,19.0214,8.5070
10.0671,17.3619,4.8328
8.1865,16.4044,3.0988
9.1999,20.5993,3.7818
11.2762,20.3835,2.4101
11.0009,20.4773,1.3399
7.1867,19.2562,7.6309
4.2849,22.1042,1.2076
11.8533,19.7410,4.9864
13.3254,19.1421,5.7028
13.9319,16.2432,3.1992
12.3597,21.2859,2.9293
9.9030,18.1648,4.5525
8.6439,22.1022,4.7229
12.4758,12.4063,2.4482
8.1406,22.0246,4.4406
6.8700,18.6624,3.4366
11.4724,20.7397,4.9909
12.6871,15.7306,5.7655
9.5175,18.3172,5.7220
4.3888,20.6580,6.6818
11.8005,22.6697,4.0651
9.7500,15.1829,7.5723
8.4634,18.4007,7.1898
11.7763,16.5914,3.7030
7.5856,20.2095,6.6574
10.7215,21.7408,7.3910
10.2929,20.0586,7.8048
9.6034,22.8787,6.9086
8.0169,17.8456,4.5767
15.5234,20.4190,4.1976
11.3300,21.9804,7.6909
8.0474,18.6926,5.4536
11.0686,12.0025,4.4139
10.1794,17.7574,4.4136
11.5016,18.0631,1.9108
9.0241,23.8438,6.8670
9.8610,23.0770,1.4890
11.0759,18.0316,7.0395
11.0031,13.3649,6.4185
11.0083,24.8528,7.8441
9.2455,18.8979,8.8388
10.2483,24.6614,5.6377
9.4765,26.0223,4.3245
12.3145,19.8513,5.4151
5.5268,21.0057,0.7861
10.0989,21.4544,4.9656
10.2582,24.2097,2.3961
8.8618,18.3647,4.1604
8.2048,17.4129,4.4699
9.1212,16.2529,2.6910
11.8190,18.7584,4.1231
9.8219,18.2256,5.3636
8.2779,17.2582,7.9251
6.7325,25.5631,2.3568
7.2706,21.9789,2.3070
11.1621,19.1814,4.3073
12.4507,18.0529,1.4671
10.9466,19.4583,5.7334
11.8550,21.6727,4.5076
7.7300,25.3571,5.3896
9.9576,15.0951,4.8642
11.5179,16.1022,5.4888
9.1460,18.7266,3.1136
7.8875,24.6323,7.3629
12.4677,19.5445,5.2726
11.8766,19.0099,1.4062
12.2899,19.9711,6.4568
12.5402,24.0002,7.0256
10.0615,16.2440,5.1220
7.8725,19.6836,6.2213
7.7046,19.4965,2.5533
7.9405,14.9820,4.5312
11.5682,21.8855,6.4548
9.0111,18.3941,3.8676
8.4478,18.1357,8.6576
10.5362,24.8660,8.0485
10.4018,21.7803,3.9230
6.5938,16.6381,3.9828
11.7341,17.4091,1.5623
9.9800,17.8142,2.3432
9.6413,20.5279,2.8858
9.8890,17.3899,3.7356
9.8164,20.5798,4.5220
7.7201,20.5627,8.2409
8.9734,20.0243,3.5269
9.6853,21.7900,8.2464
7.4892,19.8570,5.0503
10.6407,20.4753,3.7537
8.8206,18.5063,5.0290
8.7198,18.5336,2.7746
8.5434,20.0210,7.4896
10.7839,24.1726,1.6861
6.4848,20.5550,6.7400
10.6330,24.3611,2.9668
8.6130,21.2158,4.4992
15.9822,17.5053,4.7183
10.3448,23.0599,3.5261
12.3965,18.2714,4.6084
7.7760,14.1816,2.3252
9.8653,21.2491,6.9242
7.4019,21.3390,3.1373
11.4636,20.7609,5.5247
7.3270,22.0055,3.6369
11.3555,18.5458,6.8335
8.3904,21.6049,2.5493
8.8234,19.1446,6.4377
12.6295,21.9093,8.0146
7.7994,24.4185,6.4851
10.4653,16.9153,5.3626
6.2434,20.0446,8.0443
13.1588,16.9052,6.0246
8.3815,20.6538,5.6369
12.2439,20.5098,6.6843
10.6303,17.8620,6.8923
11.3911,25.2202,3.6826
11.0478,17.6425,4.6991
8.5697,17.1209,2.1747
6.4362,21.2580,5.6046
11.3330,17.5371,1.4554
12.3693,25.0161,3.5683
6.5475,17.4812,6.3688
10.0660,15.1647,6.2754
11.5690,22.6835,4.4776
10.2190,22.4494,5.5700
12.6100,20.9104,3.2708
10.9452,20.4744,4.1753
8.5036,18.3740,3.7853
8.2064,21.5550,1.2683
11.6094,17.7629,5.1344
12.3713,15.1853,1.1195
9.8981,15.6407,4.0885
11.3702,25.0999,7.3423
