# outside_temperature_celsius, room_temperature_celsius, fridge_temperature_celsius
10.7252,19.7394,5.2587
8.9106,16.7468,5.6269
10.8874,27.5721,4.9353
10.8639,21.6986,3.8745
7.5277,24.2784,4.2877
8.2387,15.7518,6.3163
6.5904,19.8169,9.3018
10.0743,25.2580,3.0359
13.0943,21.7395,5.9991
7.5098,21.3909,4.5573
12.2834,15.5554,5.8968
12.2133,18.7998,5.9069
12.1654,19.6323,4.5629
9.1613,16.4940,5.7828
10.7686,19.4043,5.4701
8.5476,20.4197,6.8666
6.7280,23.9057,6.7063
9.0013,16.4924,4.9537
8.3186,17.0969,4.0570
5.9771,19.0716,8.6858
11.5209,20.5130,1.3491
7.4217,20.0983,2.7212
9.7218,19.5473,10.1545
12.3580,17.8706,4.1010
8.0186,20.3141,6.7106
9.5996,24.5011,2.8873
7.8435,18.8656,8.0615
12.3785,20.6774,9.8844
12.6530,18.8105,6.2072
10.9031,17.8545,5.4207
9.5726,18.2453,9.7797
9.5865,20.3340,5.6440
8.9847,18.7386,3.7001
9.6648,19.7267,5.9699
10.9764,19.0174,3.0925
6.5853,20.1419,1.9967
9.3080,21.0689,7.6880
9.4659,19.8704,5.2549
6.0633,28.5169,5.4322
7.6382,23.0509,3.1287
9.3559,15.5552,2.1882
5.7532,15.8030,3.8909
10.3557,19.1359,7.3466
10.0857,16.9771,4.7567
12.0626,16.2937,6.0451
12.3245,16.2216,5.6977
8.3054,18.8130,5.6691
10.3129,21.2647,0.0793
7.9689,18.3494,3.1238
10.6256,20.6323,7.4778
9.4989,15.0496,4.8500
6.4378,18.9570,5.0314
12.3608,20.4981,9.1060
13.4120,19.3221,1.5426
8.7122,15.8786,6.2218
9.3456,16.9945,5.2549
8.4137,17.6266,4.9221
13.5120,19.9086,1.5712
14.0858,20.5282,6.7515
11.9836,16.1387,4.4708
11.3475,26.5679,3.8988
6.9312,21.5967,5.1222
10.7313,21.4003,5.3924
13.2388,16.8465,5.4393
7.1130,21.3556,5.0582
10.0713,22.4528,9.0401
11.7604,20.7634,2.5052
9.2351,22.1221,5.9665
10.1779,15.9983,4.7652
7.1567,20.6860,3.2979
9.5016,25.6790,4.7099
9.2911,21.5224,2.5869
10.1594,21.0072,2.4611
9.5221,24.2707,4.0159
6.7944,17.1235,6.9855
7.4160,22.8431,6.9970
10.2522,12.8906,3.5555
14.7620,17.3847,8.1617
7.7201,17.0990,6.0865
14.9694,23.9316,5.9507
8.6088,14.4921,6.5187
5.9801,19.3327,3.7785
10.5720,18.9803,5.1019
8.1968,19.9760,7.1693
12.5390,17.3101,7.2903
10.7874,17.8455,0.8429
11.7514,18.9906,6.0227
9.0881,21.2780,5.2313
6.3512,16.1498,6.3751
9.4113,26.4394,3.3861
8.5090,24.7111,2.7608
10.1216,19.3882,9.1987
9.5291,22.0493,5.9090
11.0208,23.3261,7.9906
11.1053,17.7813,1.8468
12.1062,16.0028,6.5694
13.6946,24.7065,7.0795
9.7982,20.8481,4.9587
11.5505,18.3798,4.6637
10.4921,20.8913,2.7342
10.6832,14.3281,1.7865
7.2895,22.6840,5.5932
10.7047,22.3581,5.1630
10.3201,19.0585,3.4501
7.1927,22.4407,5.8404
8.4863,20.4301,4.8694
8.1448,19.1735,6.0638
12.8299,21.5472,7.4708
8.1129,22.4187,2.0126
12.5980,22.1407,6.4251
9.8656,14.7052,6.4415
12.5544,19.4861,7.2723
10.6048,22.0905,4.2051
7.4438,23.4200,5.1865
10.2737,21.3513,1.1189
9.2936,18.3894,3.4636
11.4847,21.9777,6.1757
10.5353,16.2493,2.7251
11.2600,17.2201,4.8628
13.2235,21.8713,5.0885
12.2018,20.1924,7.6783
7.1658,17.2489,7.8898
10.2131,20.9350,4.9860
7.7294,16.6960,1.5021
9.8580,21.3300,7.0180
11.1355,24.3675,5.8595
10.4651,19.6473,8.9250
9.3307,23.8326,3.7872
7.9950,16.4362,3.7943
11.5092,18.8529,5.0803
9.4425,21.8036,3.7170
9.1214,20.6568,4.6115
9.1823,21.3013,3.9997
10.3743,22.3825,3.1428
9.5320,21.7613,5.2213
8.5834,14.9379,9.0825
4.6835,22.7691,3.5944
14.1932,15.9966,7.1001
9.3769,21.5411,5.2567
9.8533,16.2020,5.7322
6.3356,21.5677,5.0817
12.4375,18.6370,5.7407
8.5172,22.2492,3.7444
12.0088,22.5319,2.5911
11.5013,26.3367,-0.0218
12.9661,22.5404,2.3307
6.8963,18.0031,6.6257
10.9562,20.0928,3.2536
7.5814,13.8173,6.1887
13.3156,22.2399,9.2295
12.8604,13.9196,5.6879
9.1329,21.1655,6.8628
10.0111,22.6168,5.4674
11.6900,18.2283,4.5053
9.0955,17.7005,1.6871
9.3226,19.6343,5.0766
11.1857,22.5056,9.1994
8.8362,21.4309,2.1558
9.6616,19.0684,4.3061
10.6446,22.3442,2.5019
11.4016,13.4054,7.0936
9.8387,16.1199,2.5082
9.5100,21.3724,1.9812
9.7891,14.6862,5.4439
9.1475,18.7733,3.9189
12.5246,20.3525,0.2843
12.6308,23.2831,3.1025
12.4711,26.6826,3.4738
11.4813,15.1221,7.8091
9.4512,18.4550,5.3289
10.0076,24.4975,5.3952
7.9730,22.1598,5.5329
9.0224,29.3135,3.2802
9.1402,23.2641,2.6065
13.1507,24.0780,3.3430
10.8401,19.7458,5.8121
8.5957,18.1289,3.8214
8.8559,23.8736,5.7182
11.7793,20.8877,5.1191
11.5525,18.4171,7.4030
8.5419,19.5651,3.4813
10.5401,21.6004,5.7527
9.4407,16.3442,4.5389
9.5784,17.6518,8.3640
11.0299,23.1052,5.8005
7.8643,18.0453,3.7669
9.1415,17.7221,0.1306
10.3403,21.0605,1.1368
8.1525,21.1005,6.5555
12.5742,18.5850,1.8968
11.2922,21.4230,6.4324
10.7104,15.3083,4.2999
12.9492,17.2491,7.5720
9.4639,17.8157,6.6350
11.3255,24.1471,0.9571
10.9778,22.2591,6.4882
10.2163,18.6506,4.1968
7.9705,22.1724,3.4048
10.6271,24.1176,5.1553
11.9077,15.6265,4.6200
5.0224,23.0509,2.9581
8.9347,22.8880,6.4468
11.9793,22.4921,6.4653
10.4763,18.4381,7.8762
10.8923,16.3346,8.2303
10.8333,14.3657,5.6079
11.8486,16.9986,6.2711
4.9776,25.5793,6.7829
11.6605,24.4046,3.5201
7.8407,21.1426,7.6154
10.1396,18.8277,3.3682
7.6539,22.0809,4.5409
12.9736,19.8704,2.2192
10.1905,24.0102,6.2659
9.1215,26.9620,9.3257
10.8878,19.8782,4.8138
8.7927,21.2835,5.1810
13.3396,18.0039,3.2077
12.1370,20.8097,6.9098
8.8232,23.1251,3.9561
13.4781,20.3719,4.7004
13.0158,20.9617,4.7027
9.2744,18.0501,3.0936
10.3303,16.4522,5.5622
13.3698,15.6573,4.3093
6.1927,21.9540,3.3341
11.8719,18.3106,7.4194
11.3704,18.3776,4.4940
12.3007,21.7352,6.6450
10.2143,22.0917,2.7391
10.8328,18.3344,3.3396
7.7051,21.3213,7.1360
8.2899,23.9433,5.0457
8.5106,22.7941,6.7528
8.9754,21.1587,4.3438
11.2339,19.9531,7.2637
9.8989,15.6051,5.1312
11.3533,15.5716,2.0282
13.1295,18.4027,5.5432
5.7495,16.9481,2.9938
11.3925,19.0481,4.6652
8.6977,15.1462,6.4893
11.9467,18.5786,1.3489
9.2225,17.5536,4.1921
13.2927,22.8637,5.3244
12.7104,20.2594,6.7022
12.8122,24.5441,2.5632
9.1817,20.8201,8.4584
11.5489,20.7700,6.6785
13.4339,23.5181,2.4834
11.4472,18.3270,4.4422
9.5217,21.4155,2.9888
11.8376,21.3667,5.8808
10.4899,21.2093,8.2650
11.7266,21.4218,5.8483
6.7107,18.3252,6.5581
8.3966,15.7470,3.7497
13.2445,21.9537,4.5862
10.0320,21.5325,8.0141
7.0866,19.4788,1.2754
10.4927,20.3978,-0.0696
10.3050,25.5200,8.0344
11.5428,18.3787,3.9694
10.8158,22.0724,2.1304
9.1291,24.0043,4.8605
12.2231,19.3364,6.9784
11.5458,19.1091,3.9301
10.9801,12.6970,4.5914
8.5652,17.7716,5.7139
4.8973,14.7450,3.8960
4.1104,21.1501,3.2067
14.3049,19.2112,5.8720
10.1632,16.1678,5.4688
12.7732,18.0265,4.8209
7.5037,22.3948,5.1258
14.2335,13.4740,5.0908
8.9162,14.8795,2.7952
12.5744,20.2504,3.2915
8.6116,14.0302,9.0714
9.5882,18.8648,1.5069
12.1673,19.4878,1.5229
11.0382,12.8905,4.7087
11.8184,25.3396,2.2170
10.7787,23.6344,5.4461
13.7774,23.6742,5.7114
14.7203,20.3705,5.3201
13.1322,21.1315,7.0395
9.9525,17.4700,1.1267
9.9850,14.7473,2.0620
10.6116,22.2485,6.5614
8.4627,17.9214,8.8390
13.1162,22.5867,7.0879
11.2341,19.8453,3.7379
11.3300,15.5076,8.8520
10.2758,26.5528,4.8260
11.2068,10.3210,6.6290
7.1031,21.6795,5.4137
11.7584,18.8277,4.0077
12.6954,18.7071,0.1375
7.0821,17.8843,7.3344
8.3117,19.8791,2.1648
10.5413,22.6564,5.3182
9.2868,17.4737,5.8508
7.2293,20.1256,5.6347
6.8639,19.3808,8.5233
14.3411,23.5246,3.4717
8.6953,11.8016,8.0205
9.4865,19.9025,1.3267
9.3313,21.6633,2.6874
13.2932,20.4894,5.0742
10.4343,15.5162,8.8911
9.2805,20.7074,6.7477
12.7506,20.6443,4.7700
10.4752,20.5969,3.1591
8.2276,19.6475,1.8170
11.9706,22.9616,7.0963
8.8587,15.8518,4.9879
13.2196,23.9768,4.4777
11.5638,17.9223,8.8443
9.7312,22.4029,0.9271
10.4614,22.4006,4.3834
6.5679,20.2572,3.4382
10.1679,19.0660,7.3325
12.3779,22.0731,2.9131
10.1596,22.3869,4.1073
8.2101,23.8014,4.7402
10.6622,22.4966,6.9273
9.2381,19.5463,5.8899
9.2753,20.1938,2.2002
12.6677,18.8001,5.4611
10.7866,19.3078,5.3158
11.9813,24.1803,7.2383
9.0131,26.5472,6.9182
12.9696,17.0652,5.3992
10.0207,25.6152,7.5098
8.8265,20.8113,4.4722
8.3855,22.8568,4.4259
10.2080,19.3974,5.5522
11.5360,20.8068,2.3142
10.4189,17.2377,2.6253
6.1792,19.6022,2.0259
11.6924,18.9130,3.2651
12.3004,20.4819,2.8995
7.9265,18.9140,8.3023
12.9427,16.6465,4.8191
10.8437,22.4063,5.8599
8.9387,22.2801,4.5912
7.8042,15.7974,5.9017
11.9297,14.2218,4.7495
7.3428,23.3141,6.7611
11.7407,16.4826,4.1152
12.1561,20.0964,7.8699
9.5405,19.8773,4.7479
7.6968,18.6175,2.0334
11.3879,17.5901,6.0766
12.3077,21.6913,8.5357
8.8559,20.4925,6.5826
11.0660,21.0705,6.0150
10.8286,20.0827,1.9110
7.9148,10.5855,5.8347
8.1499,23.9406,8.2789
9.7340,19.0431,4.1564
11.9017,18.1431,5.5785
10.6067,22.1076,2.7127
5.7430,20.3075,7.8278
10.7464,24.8598,6.4510
12.1996,16.3143,7.4220
10.1622,17.3738,7.9886
8.0502,21.1146,4.8383
11.2384,22.7180,0.5192
9.3748,18.9789,0.7113
9.6763,22.5497,5.5006
12.3132,20.3300,7.6790
11.2159,19.8071,4.9391
11.8196,20.6138,7.6020
9.5018,21.1294,2.3898
10.3120,24.9255,1.1874
8.4421,18.0350,5.5444
8.7490,16.8898,6.1449
12.5542,17.9703,2.4176
8.6734,16.0724,5.2448
8.0545,23.8366,6.2409
9.4009,20.1390,10.2205
7.7262,22.5471,5.6683
12.6429,18.5883,5.3146
11.7087,24.1827,11.1896
9.8291,19.9842,5.7502
9.3002,23.0072,2.9560
10.7657,22.4456,3.9539
9.3107,20.6429,5.6437
11.3998,13.9636,2.6549
8.7083,19.1055,9.1586
8.2683,16.4479,5.9024
9.1781,22.8899,3.0987
6.6620,18.8017,3.8421
14.2937,13.3481,3.6353
4.1398,20.7128,7.2347
7.5472,21.7514,3.3028
10.2707,18.0947,6.4991
12.0179,20.8457,6.0888
8.5258,23.8564,5.3679
11.6526,20.1050,3.0225
10.4721,22.6914,5.3106
11.7505,21.3456,8.8863
7.9233,18.6196,3.1493
9.1488,21.8891,3.5959
7.8340,16.1357,9.0353
11.8956,20.2827,5.1953
10.9971,10.7924,6.2511
10.0172,21.7942,5.3426
13.0933,23.3512,5.0656
10.8940,18.8993,6.4455
6.4596,21.8916,4.4879
10.4967,23.7815,3.2692
10.4224,20.8357,6.9217
9.5237,20.5271,7.9767
8.8721,21.5908,7.7664
8.5639,20.5828,5.3148
6.4167,21.6374,4.9446
11.1171,16.3712,7.4254
10.8838,22.4154,2.5183
9.4167,21.0687,5.1654
13.1463,18.1557,6.9814
7.7873,18.9773,4.1085
12.6316,16.3998,6.9911
7.7268,17.8449,5.7961
6.2227,16.9331,6.9616
10.6619,22.1441,5.1766
8.0341,16.4513,6.0943
7.5175,23.2114,7.0222
10.9669,16.7142,3.9939
9.0844,17.8172,5.5217
9.0298,19.7571,3.9628
8.9275,18.6556,1.5310
9.6300,20.7812,4.1265
10.4061,27.3643,5.9953
10.7538,16.4595,5.4197
14.0327,18.2617,7.5294
9.4468,21.8006,2.7216
10.8980,15.8631,5.3086
10.0020,19.0869,6.0107
9.5301,15.9996,7.9712
10.7424,20.9513,6.8176
8.5619,22.2191,10.1222
10.5515,23.5394,4.4376
9.9823,13.2642,4.8664
9.1960,19.2448,5.8789
7.2272,19.3082,3.1591
8.9854,19.1802,4.9357
7.7757,19.7704,3.9429
11.0990,17.6360,6.5785
9.4338,19.1908,4.8802
11.7528,20.1051,4.7775
9.7841,24.8824,6.3971
11.1158,22.4191,6.3009
9.9506,20.1072,8.1218
9.7526,16.6286,4.0265
12.8232,21.2320,2.4950
8.6845,17.4117,2.5252
10.1977,22.5799,4.8990
8.7129,21.3157,9.3075
7.1747,19.7628,4.2638
7.2760,13.6144,5.9217
13.3393,18.8693,4.6915
9.7629,22.1147,9.7962
8.4097,18.9846,3.1834
12.8561,22.5133,5.4350
12.1781,21.8209,5.1106
7.3971,23.4383,7.0145
9.3303,18.2052,6.5125
10.6619,18.6742,4.6461
9.8826,20.1626,7.0050
8.3207,19.6976,2.5519
9.2858,17.0635,4.2438
7.7690,19.8456,9.2943
10.9891,22.1905,3.2248
12.1026,17.5740,4.8636
8.7531,22.5803,4.5292
9.5331,19.4496,1.9607
12.2816,15.2822,8.3502
8.9839,19.8864,4.1277
10.1416,22.7872,5.9509
11.3355,22.2074,1.9167
13.1124,25.3254,3.8238
9.9704,17.2934,3.5257
10.3492,22.8551,2.2663
13.1516,21.2967,3.6195
10.9172,26.2083,4.2694
7.3762,22.3005,4.1646
11.2026,22.6516,5.9025
8.2216,22.1220,6.7061
11.7985,23.9795,6.6421
11.2137,19.1976,3.2933
11.7944,21.4698,3.9141
9.4123,19.3419,4.8773
13.3145,13.0783,6.2070
9.1909,18.0850,6.9372
10.1732,22.7905,4.6228
10.2353,21.3841,7.0220
9.8103,18.0146,8.2917
6.8212,17.8877,9.6599
8.1637,15.3735,8.4504
11.0352,15.4921,3.5512
11.2373,19.5284,7.8320
10.9977,17.8024,3.1759
7.9382,19.2679,4.8006
7.5270,23.0593,3.9772
10.1621,18.9750,4.8484
10.8267,21.2989,5.6789
10.0296,23.8069,3.3382
9.7325,22.6795,7.4679
12.8960,13.1120,5.4697
10.8390,19.8437,5.8831
8.2434,17.7755,6.0936
9.8082,17.3509,7.6245
8.0844,21.6857,6.2279
10.0975,20.5386,3.8326
14.0347,19.1376,5.8991
4.2899,22.8262,4.6238
12.1006,17.2614,10.6132
8.5663,16.5105,6.1779
10.9352,20.3756,8.3001
11.9073,20.7120,5.1155
8.9588,17.1399,1.8383
12.1584,24.1082,5.5683
9.3063,15.9299,5.7134
8.8485,17.8674,6.7026
11.3819,22.7354,5.6689
11.2191,15.6583,5.3151
7.2669,24.4987,6.0240
11.7141,12.3699,7.5583
10.5891,22.4885,4.6324
8.3103,17.0064,5.5285
12.3002,19.0257,4.8522
8.7806,20.9523,5.5682
12.6629,16.2596,9.6370
9.0150,16.9474,6.6703
11.5597,21.1230,4.3089
9.0498,22.7383,7.5315
12.3855,15.5642,6.9572
12.6146,18.4638,7.3564
12.5789,18.4728,5.2837
6.6465,21.3886,4.7707
10.2000,18.5403,1.9733
13.7557,18.2585,5.8768
8.0451,20.3069,7.0730
10.3130,21.5749,4.7261
13.0018,12.9059,5.0058
10.7264,19.5421,4.3994
8.7421,22.5114,6.2554
9.0312,20.2062,7.6196
10.9983,18.0085,7.9246
8.5521,21.1792,7.1284
12.8591,20.8762,5.6134
11.6807,18.3692,6.8856
11.3786,21.8976,4.9097
8.1279,16.2859,7.6701
6.2919,20.7520,2.9876
9.1497,23.8089,1.6342
11.7555,20.4853,5.5048
8.5111,21.6656,7.0446
10.6938,20.0634,2.9410
10.1916,18.0983,6.2127
9.0897,22.7902,0.5282
11.7208,25.0991,3.6625
12.6603,16.6151,2.3674
13.0939,16.4752,10.0246
7.6605,19.7327,3.4290
10.4443,21.5702,5.2792
8.0325,22.8863,5.7138
9.9615,16.5196,8.4518
10.4420,24.0669,4.0173
10.8530,21.2621,3.9557
9.5200,14.4131,4.3324
6.4356,19.1062,0.8098
7.5696,17.1438,4.2318
14.1904,16.0195,10.1796
7.7882,20.2428,4.2485
10.6663,16.6372,4.7954
13.3975,22.8999,6.2871
8.5465,21.1530,5.7093
10.3172,22.7221,7.5758
9.5484,21.8761,3.9013
10.7504,21.8053,3.0351
9.8976,17.5701,6.0770
10.2878,14.4038,6.9630
14.6413,20.7574,7.2907
8.9053,16.4923,6.4431
11.3509,19.9706,7.4417
12.4300,20.3995,2.2587
7.4445,18.1870,9.9727
11.3245,21.3460,4.0487
9.6816,20.1784,5.6512
11.3368,20.7010,7.8691
7.6096,27.2578,3.2468
10.8404,23.0748,1.2733
11.6118,22.4989,3.2386
11.6647,19.8919,6.8184
6.8348,26.5604,4.7641
9.7756,22.9362,5.1893
6.7343,19.4750,2.9578
9.5343,16.3327,3.7756
6.4910,22.4047,5.3540
11.2783,23.1392,5.2440
8.7791,23.1030,3.9612
10.4772,19.8715,2.9580
9.0372,16.6668,3.8577
11.4089,22.6265,5.6698
10.2111,20.7043,2.7984
8.6957,18.5892,6.7449
8.6474,17.9666,4.8706
11.9626,23.6354,7.3195
12.2824,24.0412,5.7155
9.5789,19.7100,4.1190
8.6240,22.5405,2.1076
12.4431,16.0459,6.8234
8.5744,22.0699,2.2196
12.9519,15.3253,5.7001
8.6666,15.8434,5.1411
11.5352,19.2919,0.4912
9.1907,14.9354,7.4317
7.6755,17.5048,1.3028
11.0044,19.0090,1.4456
11.0526,20.2629,3.4707
10.8226,20.3608,4.0082
9.8932,22.7366,4.5597
10.3109,20.8300,1.4032
9.3937,23.7527,8.0043
7.9714,25.1681,2.7286
12.3862,25.1326,2.8364
10.3655,18.7237,4.7885
12.1088,18.5475,5.8866
11.6083,21.3918,7.9200
9.4564,23.5011,4.8457
8.3733,17.0976,4.5129
13.7778,21.6662,7.0180
8.8319,16.6419,3.7628
12.1830,21.4640,4.7314
12.4553,18.7414,7.8504
11.5259,23.3226,5.2594
7.5500,17.8374,2.6228
11.7713,22.0563,4.4339
13.2522,24.4069,1.2462
9.2298,16.2404,2.6886
6.7401,20.0645,0.9507
11.7071,22.8914,1.5914
6.8625,20.4278,8.1719
13.0432,21.7550,6.5862
11.0969,18.6141,8.9376
9.5055,21.7951,5.8455
10.1629,19.2605,1.4489
7.3832,19.4141,3.1856
8.8489,19.8749,4.8655
4.0544,20.4596,7.9619
12.3453,22.7677,5.6645
10.9290,19.3907,7.5271
10.2334,23.3122,4.2083
11.5109,18.7192,2.7391
13.0718,25.0535,5.5129
11.4378,26.2852,6.4553
7.8745,16.2839,6.9502
9.5476,15.7198,3.5548
8.7699,25.4204,4.0687
10.6919,15.1750,6.6272
7.9606,24.1265,7.1333
7.9506,17.9114,7.4527
6.6132,19.2927,6.5402
7.5631,21.4139,4.9386
8.2035,21.3742,1.8208
10.6667,17.3291,8.4250
9.4871,19.6028,3.9882
10.3878,18.1186,1.9718
13.7819,16.8280,5.3929
10.2992,19.6797,0.5433
10.3338,17.0042,7.5103
9.8616,16.4975,6.0143
15.1280,18.3088,1.1290
9.6428,18.7690,3.0259
9.7300,20.1005,5.0455
12.9586,17.1518,1.3561
11.3291,21.1422,6.3993
12.8913,18.5115,6.6455
11.4532,21.9731,2.1687
7.2906,25.0577,7.8845
10.8786,19.3614,5.9716
10.2783,21.3741,4.0121
5.3725,20.2092,5.0610
5.4847,10.4366,4.0608
9.9441,24.7256,6.9488
11.2408,19.5528,6.4919
8.3242,19.7328,5.9598
12.1361,21.4419,4.5985
10.4653,23.6959,8.7358
10.6102,22.6293,4.9195
11.6161,13.1830,3.8657
10.7916,24.7782,3.7973
8.1341,15.8528,5.6073
10.9222,19.9300,5.5225
10.5937,24.4489,6.0181
10.2141,17.2990,5.6338
9.4427,21.3406,4.2410
9.8224,17.2189,3.7366
9.8961,18.9984,4.3126
10.6746,15.2364,2.2779
13.4435,18.4445,4.1927
8.7706,17.8688,6.5474
11.4798,17.5182,7.0369
12.0843,20.0564,2.9511
9.1520,15.5991,2.8496
9.3939,23.5545,4.8535
11.8217,14.8509,3.9805
10.7030,16.6247,2.0846
11.0367,19.0412,8.3879
9.7423,22.3877,8.2299
7.3065,23.6480,0.7770
10.1421,20.3058,4.0556
7.1371,26.0658,4.4923
9.7969,28.5199,6.9737
13.6492,18.1452,1.0598
12.2977,23.9869,6.2292
6.2578,20.4695,1.6734
11.0382,19.8810,4.1683
13.7709,22.1841,3.6209
7.1909,16.6204,8.1175
5.0067,24.2481,6.3882
8.2657,20.7882,7.0069
12.2563,20.2934,6.7909
7.7372,19.1610,2.0439
6.9374,23.1250,5.8488
8.1204,18.3131,4.5429
8.1834,14.3389,5.2292
7.5222,21.5155,7.2587
14.1876,21.4438,3.8525
12.2184,22.3415,4.5963
8.6044,20.4576,2.6887
11.3097,20.9288,5.6862
9.0886,18.5041,4.9083
13.1610,18.8285,5.7860
12.5867,19.0058,5.4152
10.6311,17.1010,7.8594
6.9661,17.0603,2.5781
8.4717,20.8646,2.4470
14.0417,20.4272,6.9889
10.2646,25.0324,4.2729
8.6913,17.6452,5.9178
8.1258,23.2569,3.1540
11.0285,13.0568,7.8817
13.2919,22.3938,7.1125
8.8172,21.1429,5.7774
11.9906,12.3331,5.2574
6.1281,20.1874,4.9917
12.3002,24.1545,5.9895
10.7756,19.5349,0.5816
10.7613,21.9844,6.4242
6.8720,19.3650,3.0951
8.6624,24.3754,8.9680
15.2595,21.9984,7.4264
10.8237,18.2534,5.7296
11.5257,21.5275,4.2462
12.2966,17.4555,7.7905
10.2883,19.1739,4.3862
14.3682,15.4778,6.3525
8.0739,22.6974,6.0807
7.5084,17.0583,4.2859
7.5821,24.2112,6.5811
10.7428,17.3641,1.1256
13.6117,24.3366,5.6759
11.4986,18.5381,7.4644
9.3120,17.7419,4.9752
12.4450,24.0149,2.1431
6.2374,19.1058,-0.9216
11.2897,18.8548,5.4274
10.4118,13.7608,7.3830
11.6465,18.6593,3.6419
8.6035,20.3835,5.7833
7.7990,25.6629,8.5029
11.2988,21.3830,4.5781
9.8680,20.2799,3.1277
10.6614,13.5929,4.9994
8.8933,19.0583,7.6224
7.8728,23.6581,5.4591
8.5330,17.5086,4.4127
9.4921,20.5326,7.9623
10.9266,15.5317,3.7668
7.6959,20.5741,2.4431
