# outside_temperature_celsius, room_temperature_celsius, fridge_temperature_celsius
10.0104,20.5111,6.4555
8.0921,18.0505,3.9993
9.7842,19.1199,8.2474
7.3479,15.5395,7.2644
9.3354,21.8329,5.5273
8.5349,17.4431,5.1810
9.4789,23.9450,8.8869
10.3210,23.3011,7.2769
6.7262,18.7657,1.6967
4.6835,16.5629,4.5276
9.9756,15.3793,4.3038
9.6124,20.3324,4.2519
7.9501,19.4857,5.7429
9.2071,18.0567,6.2676
14.1706,27.6114,3.7834
8.6828,20.6804,5.5884
12.3343,22.2148,6.3076
8.0554,13.9038,2.2326
12.5306,27.7233,9.4363
9.6860,23.7975,5.0707
12.5720,21.6023,6.3496
11.1234,18.3823,5.1392
7.5898,13.9768,4.9015
10.1330,20.4266,2.0601
11.1624,18.0895,2.0723
11.2408,15.7866,6.3867
8.2156,21.0865,1.2425
10.9733,20.1147,5.5844
10.0232,24.7517,4.0598
10.3246,20.9791,6.4085
8.1685,16.4194,2.1178
6.0639,16.0969,4.0856
12.4504,23.9696,2.8008
9.1923,21.1726,3.7839
9.1968,21.2844,5.3380
7.9891,17.2530,5.4521
8.3563,21.8871,4.0220
8.4830,23.4537,5.0981
9.7557,19.1540,3.0000
10.0964,16.5314,4.6909
9.1559,20.3722,2.4499
7.3335,16.6035,3.5951
6.6041,19.3083,4.9531
7.2766,20.9269,-0.1594
12.2361,23.4572,8.2803
9.8068,19.2758,5.4284
10.5565,22.4061,8.4003
11.0755,22.1133,8.2662
12.1397,24.1274,7.8560
11.5520,26.4983,7.6644
10.5614,23.0489,6.8758
9.8105,22.7921,6.4298
9.5046,15.5929,6.3353
10.9804,20.9131,4.3026
14.3665,21.4380,5.4924
10.7526,18.1752,5.7586
12.9056,21.7713,2.5110
10.3004,21.5757,5.6843
9.0706,17.1766,4.5089
9.8156,18.1377,2.5250
9.8859,21.6705,6.0157
7.4966,24.3227,5.4942
9.5372,14.2119,6.4104
11.6558,18.2357,3.4082
5.5520,17.6590,5.1191
7.2744,17.4925,2.7238
11.3845,25.8444,4.7688
12.7580,21.1877,6.3780
10.8802,22.9760,6.8203
9.6674,21.5809,5.3538
8.3077,21.8321,5.6756
8.5669,17.7986,8.1719
8.5850,20.7564,6.6118
6.3106,17.4658,4.7250
9.0576,20.2074,1.9867
12.8360,20.3410,3.6634
11.0557,23.4199,5.4343
11.2273,19.2733,3.4127
11.1130,21.7244,7.8018
9.3454,19.4821,7.1766
8.8575,18.7106,2.1754
13.9918,15.5904,4.2189
11.4775,19.7839,6.3823
9.4777,20.6606,7.1410
11.2543,25.2090,7.1159
11.7077,17.4323,7.0665
12.4404,18.9639,6.2963
11.8270,17.8547,5.9385
10.6665,16.8466,12.1414
10.9880,15.9963,5.1029
10.0239,21.8451,6.2993
9.9265,15.3412,2.7393
11.3076,18.9864,2.2208
8.3009,15.4405,5.4021
10.4593,17.1575,6.1617
7.9498,20.3440,5.5190
8.1908,20.0993,6.3806
9.8496,17.9007,2.6611
10.8134,16.6863,1.0214
10.2114,24.6424,9.9213
9.2612,25.0874,6.6132
9.8956,13.0461,3.0454
10.1931,18.8364,9.3902
7.6946,19.4625,5.2164
8.4357,14.6349,4.1250
12.0488,26.6393,9.1227
7.8471,25.8832,5.0585
11.7954,19.6905,3.1849
11.8076,18.7376,7.3927
10.6709,21.0785,3.6044
9.9116,22.6433,4.0655
9.2500,21.4991,3.5183
12.0204,19.3400,5.1045
6.5181,21.6883,3.7115
11.5720,19.4752,4.6800
10.2553,23.3290,4.9156
8.4348,18.4781,5.1487
13.1558,22.2347,6.1029
7.8817,12.5817,5.0661
10.3887,21.6839,6.8805
12.9566,19.7819,2.0147
12.3121,20.1908,5.9410
9.7618,25.5380,4.2344
8.3085,22.7231,6.5705
11.9041,20.2420,5.3497
10.6069,17.8906,8.2412
11.4219,21.4366,7.9892
12.7948,16.7850,2.0027
11.3340,21.7977,4.5589
6.5436,21.8761,5.4042
9.8855,21.4853,7.0867
9.9378,23.5092,5.0378
13.1376,22.2085,6.2554
8.1056,19.0620,4.5995
9.6878,17.2265,6.0559
11.4842,23.9217,3.8780
9.9994,21.0934,1.2274
7.4002,22.1268,4.8087
10.7004,19.5059,4.8403
8.9846,24.2474,3.4211
11.0215,12.9972,8.4414
8.8912,22.4702,1.9368
8.2238,22.0086,6.6502
8.7443,22.1436,7.4720
12.6551,18.6785,2.6711
8.9879,18.5332,3.5796
10.3139,21.4402,4.0439
10.3168,22.2989,5.3672
13.4861,18.6037,5.6449
7.7788,19.2006,4.1002
10.3756,25.1073,3.9094
6.0962,15.3586,4.5940
11.0710,10.1063,0.8872
9.5227,20.6621,5.0695
13.4476,18.1206,4.6525
9.6220,23.3632,4.2175
14.7621,17.9800,5.8095
8.8869,21.9782,4.5137
10.3718,20.5215,6.8543
12.4511,21.7614,2.8445
12.1272,18.3660,3.6100
9.6464,20.1080,3.4940
9.5179,15.9185,4.5104
11.9374,21.9912,2.6118
10.1881,21.2657,3.9689
11.4854,19.0079,3.2945
7.7745,17.4279,4.1310
10.4327,13.3743,3.1621
6.2197,14.9211,2.5797
10.9226,20.4960,6.3334
9.2660,20.1842,1.9399
10.3814,22.3735,1.8580
11.5322,19.9676,3.8426
12.3785,20.5469,1.3029
9.9258,14.3496,5.5312
10.7796,20.7182,6.7909
11.2223,19.2043,5.7691
10.1214,22.7373,5.2761
9.3578,18.4845,4.5316
8.2615,15.5528,5.1156
7.9506,18.2718,6.6427
8.5347,20.2805,5.4190
8.4034,22.0608,4.0364
13.1585,21.1502,4.5732
10.0276,20.9461,2.8468
10.9310,22.6907,6.6376
7.4706,18.3746,5.8185
10.3704,22.1320,0.9251
11.0970,21.9154,5.4087
7.5422,15.9960,2.4934
5.4967,18.8176,4.9671
12.5940,16.3159,9.6478
10.9458,23.0379,3.5786
8.4134,18.4918,3.7922
8.0728,20.8292,1.8150
9.9927,17.3602,5.4484
10.2944,20.8475,5.5017
10.2953,22.5303,2.3726
9.9338,16.5216,3.0093
6.4596,16.0613,6.2400
10.2215,23.0791,5.6573
10.3484,19.4156,5.0786
13.0843,23.4899,3.7124
3.5347,20.2666,3.6483
11.7561,24.8669,4.1432
12.3351,25.2678,3.0564
8.8965,22.5930,4.8750
9.6335,24.4521,4.0161
10.8838,16.3133,5.0641
10.6045,20.0951,1.3275
10.9741,20.2960,6.0618
9.9650,24.4399,5.0889
9.7165,16.8946,7.5004
10.2298,16.3345,8.5105
11.4950,20.8348,5.7027
12.3149,21.4834,6.3056
11.0897,17.5213,5.8672
10.3269,24.7445,6.3961
7.8439,23.4326,9.1082
9.4035,17.5822,7.1747
11.0567,16.1028,6.7580
10.7383,21.9853,5.8579
11.1134,17.5598,4.1573
7.8649,23.3526,5.4315
9.5202,19.0501,6.5835
12.9731,24.2152,2.5111
8.1944,20.3805,3.7135
8.9695,23.2923,3.6742
10.0153,20.5748,5.3091
15.2164,20.1893,4.9305
13.2121,15.4254,6.7096
11.5407,16.9427,6.2287
10.9835,20.6110,3.2734
8.2702,19.9071,3.5551
10.3611,24.4086,4.6558
11.9791,18.5724,3.4935
11.0865,12.8697,6.0331
4.6138,23.4811,6.3297
10.3044,25.5634,4.7659
12.5322,19.5908,5.1667
7.8224,24.3392,3.2406
6.0990,24.9995,9.9496
12.9742,22.7193,7.4443
14.7399,21.4884,6.7713
11.5488,13.8694,5.7751
11.1171,21.2136,5.3327
7.7900,13.0507,4.0168
8.6818,18.7694,3.1992
8.3191,24.5872,1.0940
12.0117,19.3616,6.4949
9.7686,22.6740,5.1536
10.6639,19.5147,5.4123
9.2478,19.0809,6.7522
10.9109,18.6997,5.7337
11.3352,19.5710,4.7085
9.3886,22.0511,6.2499
6.1937,15.9154,6.0681
10.5197,17.1271,2.9522
10.1722,16.5020,7.2754
10.2959,16.9085,5.1299
10.6719,20.3029,6.0772
9.1368,14.7168,8.4514
12.2618,19.2787,3.4953
13.5874,23.0997,3.5611
10.0681,19.3054,3.2945
9.6124,20.4685,6.6661
10.0843,10.2389,7.6920
13.6316,19.9071,2.9176
12.2725,23.6017,6.2552
10.1136,16.9475,4.3779
5.4241,15.6681,6.5180
9.3517,23.6427,4.9917
8.6773,24.7054,2.9715
9.3080,20.5062,5.0003
10.8220,19.3512,2.9692
9.2447,12.5577,3.9041
8.5850,17.7402,2.0568
10.1857,22.5609,10.0042
9.7020,23.7556,7.5944
6.2905,24.4167,5.9959
9.4025,21.8100,3.4425
10.1838,25.8122,7.4646
11.2934,16.0402,2.6354
11.1830,22.3254,3.6129
6.3433,22.0025,1.6500
9.5051,21.2717,5.5827
9.2568,21.4741,6.6942
9.4360,25.2072,3.2055
9.7031,12.8458,4.7006
13.0798,20.3058,10.2641
10.0009,21.7628,6.3915
9.2826,12.5243,4.9551
10.2734,19.8125,2.0879
5.5926,21.6724,7.5934
8.4950,23.6237,8.4231
6.8579,21.5456,7.0291
9.8742,19.4534,2.4358
8.1303,21.8622,2.3381
5.2342,17.4700,7.4642
9.5408,14.5073,7.7646
10.4066,19.8177,4.5770
8.4992,23.4401,5.4751
9.6751,23.4206,-0.1840
8.9888,17.5712,7.6683
8.7150,19.6888,4.8837
11.2708,18.0080,4.4737
12.1950,17.8303,5.7710
10.7633,20.5499,5.1012
13.7297,14.5764,2.7777
9.7758,19.0225,6.3984
10.4594,23.5974,3.8295
11.2946,22.0476,3.8057
8.8212,21.5772,6.8903
8.0184,20.4274,7.7962
15.3152,17.7259,2.7652
10.5244,22.2680,6.4164
8.2561,19.7494,3.1738
12.2566,17.5396,7.4114
10.6747,20.8689,10.6579
9.6514,22.6545,3.9844
10.3749,14.9570,5.6376
5.5154,19.1974,5.7270
13.8408,22.2735,4.2650
9.8200,23.3095,7.1940
12.4483,16.7942,4.4023
8.6648,19.6336,7.4524
9.0198,23.4744,1.3482
10.4566,16.8308,6.5852
10.3685,19.9656,4.1584
11.6619,17.6594,3.5882
6.2261,17.1302,2.3831
7.8281,13.2950,6.6402
12.1002,24.8281,4.6208
7.8878,22.8810,8.4040
7.4666,20.1527,5.4104
8.9573,14.8326,5.9493
10.8359,23.9952,5.1663
11.0221,17.4787,3.1686
10.1888,19.0689,4.7769
7.6471,21.9248,5.3939
12.9120,17.7704,3.7564
11.7066,12.8428,4.9265
14.2475,17.1633,9.6411
11.0781,16.0115,3.2133
11.3088,16.6027,6.8676
5.0873,17.1579,4.7662
9.7419,25.5350,6.5784
8.4947,22.4391,3.4091
13.9654,20.3198,6.8787
10.6129,20.1030,7.8903
9.5811,21.0286,6.3726
12.0353,15.6849,5.6673
12.1740,21.6772,7.7230
10.7177,19.1191,3.1549
10.3956,14.1493,2.9415
5.9733,21.0783,3.8670
8.8678,21.0316,5.4984
11.0483,17.7548,1.4149
8.4722,13.8244,3.6766
10.6680,27.7734,6.2611
10.8659,15.0242,6.5520
12.6163,21.8083,4.0699
8.9084,16.3342,6.9351
6.6257,23.5005,3.4416
11.3658,21.1479,1.0773
12.0626,17.6002,3.0369
13.0332,20.7650,5.7430
11.7647,16.9714,2.9740
10.3836,12.7731,6.0908
13.7881,16.1603,4.0765
8.5619,22.5812,7.2774
9.0888,16.5543,5.4650
10.6127,18.1688,6.8794
10.7759,17.7148,3.2938
12.8323,18.4269,8.2138
12.8367,17.5507,6.5706
10.8618,21.9719,3.6798
10.9889,20.3430,3.1095
10.7333,22.3475,6.2931
8.6883,17.1015,5.7807
4.0825,20.5688,0.2201
7.8917,16.2367,4.3857
8.4334,20.1163,3.3073
11.9955,20.2689,6.0701
8.2773,19.3257,4.8340
12.1075,18.0647,4.1678
7.6879,21.3958,5.1294
9.1489,20.5938,5.1989
8.0680,21.7937,5.7065
12.6413,19.2532,5.5209
8.8906,20.7406,4.4471
6.7978,16.3674,5.3095
9.6848,22.4168,6.0740
10.1471,19.0538,5.0624
7.9613,17.2741,6.2812
11.6844,15.2827,4.7063
12.3759,22.7253,3.9285
12.2378,20.3100,6.5112
12.2435,21.6368,6.3628
10.1488,17.2079,2.8520
4.5690,13.1275,5.8667
10.7552,20.8155,3.7638
9.9709,19.5766,3.6233
13.6425,25.2105,2.9201
9.2159,15.4512,4.1096
8.7591,19.6270,5.9673
9.8407,17.0543,5.6608
8.8154,16.6948,3.3998
6.9911,21.9677,4.5412
10.6694,24.2794,2.5651
11.7157,19.0582,6.2542
10.3663,13.2734,0.6615
8.2965,18.4714,4.1073
7.5176,17.6383,4.8923
9.3762,21.1569,4.8791
9.6589,21.9128,4.9500
12.2777,15.5967,5.9664
7.5899,17.7234,4.7830
8.2316,20.4484,5.6068
8.6358,17.8348,7.2054
8.7484,17.3996,5.5644
8.0487,18.1778,4.8183
9.7963,17.3297,4.4976
6.7615,16.5650,3.1367
7.9899,21.5801,6.7147
9.8288,22.3377,4.8193
6.8172,15.7212,6.9173
7.2117,19.4697,7.2256
7.9285,17.4437,6.3316
13.9115,15.8189,6.5675
5.9209,24.2285,4.7493
9.0993,17.3346,4.7029
7.1159,21.1553,1.5577
8.1519,24.6956,3.7654
8.9578,21.1023,3.6915
11.5289,22.2840,7.9284
8.7893,22.4855,4.9218
9.0450,22.2429,5.9168
7.7034,21.1376,4.7414
9.2531,21.3655,5.3227
11.8443,21.7312,4.6004
10.9561,21.6818,2.4600
10.4710,20.0312,3.6072
11.4134,15.4681,7.2643
9.6200,19.0132,2.4682
11.7655,22.8326,3.2059
8.5091,23.5981,6.4991
10.0210,19.5394,3.7003
11.2384,24.9939,5.2514
7.1601,16.6589,5.1602
11.8879,16.4185,6.6486
9.4461,26.5984,8.1300
14.9290,22.1122,-0.0480
9.9208,20.3419,8.5941
10.0428,15.1105,2.9510
9.3152,23.0475,9.6092
10.0137,20.3678,3.2556
7.5626,19.2846,4.9698
7.6312,23.9562,6.3300
10.1810,19.0721,4.2152
8.2672,17.6631,6.8633
10.4728,19.8678,3.7964
8.8057,18.7007,4.1540
10.9533,22.1378,4.5652
9.2778,18.8277,5.1127
11.8232,19.3648,5.5019
5.1689,22.7715,4.3856
7.5881,23.3149,4.9283
9.5368,26.8086,6.2216
11.4370,24.0415,6.5909
8.1927,16.5342,1.7502
13.3651,21.4491,4.3334
5.3518,20.2509,4.5237
11.8823,17.7049,7.4937
10.5055,19.5766,3.0886
6.6277,18.2696,7.1524
9.6774,22.9276,7.5444
10.2545,16.5174,6.1532
10.4008,21.8134,4.2838
6.6026,18.9854,1.9302
9.6004,14.9742,4.0420
9.7453,20.6409,1.9232
10.1923,16.0628,5.2243
9.8880,20.3811,2.9228
10.0628,25.4112,6.2211
10.8793,21.1553,5.9048
8.8318,14.0860,6.5066
10.6856,22.2863,3.8768
10.2330,18.2732,3.2257
13.7136,22.3522,5.9407
7.6393,18.4099,1.4223
10.9359,18.8983,3.4396
12.8815,21.4249,2.2160
10.5980,23.6990,6.5636
10.2300,15.6867,5.0646
9.1545,15.6218,5.3544
8.5220,21.8449,5.0332
12.5521,20.4800,4.5543
7.3224,12.6132,4.7315
10.0294,14.6946,3.5151
8.6874,16.3480,5.2731
7.6204,17.8500,5.5892
7.5771,26.9290,2.1065
10.0570,20.8485,6.0074
11.7844,19.7314,7.3234
12.3581,16.5564,5.1912
10.0096,19.3918,5.7503
7.1539,23.3829,1.5606
9.9827,23.6804,7.3246
10.1129,24.0948,1.7876
11.5447,16.3904,4.8109
9.6894,22.3316,6.7527
6.7055,18.0427,5.0005
9.9604,19.2711,1.4496
11.8392,21.8752,0.8932
15.0563,23.5477,7.0610
9.4182,17.9418,6.5305
11.1828,22.3935,7.5824
13.2360,23.4861,3.1595
11.0586,17.5155,6.1045
7.4176,19.8699,2.6512
11.5566,16.9294,4.1550
11.9794,12.2657,3.6083
9.4342,16.6167,3.1606
8.3446,23.5217,5.1470
11.7391,18.8582,4.0699
8.7745,19.5724,6.9909
12.1137,17.9192,4.6378
10.9374,14.3293,6.9653
12.7286,20.4801,5.5907
9.7336,22.8888,3.5820
9.2793,19.3073,3.5860
8.5453,17.9042,4.4527
12.5463,24.0373,6.4155
8.5149,21.2922,5.7256
6.5713,17.4697,6.3058
7.5771,20.6936,3.4195
10.0582,19.0743,6.8745
11.7780,20.7473,5.6175
9.3892,20.4460,3.9211
10.8549,25.1578,5.6141
9.6266,14.6094,5.4611
7.9749,14.3850,6.1138
11.9690,22.8675,8.8024
7.9799,18.6747,7.1599
8.0403,17.9388,5.3051
12.9834,16.3523,6.4771
13.7042,19.7729,7.0743
13.3464,21.3631,7.8918
10.4384,17.0757,4.1045
6.3590,18.5471,7.2468
9.0043,19.4768,6.5483
4.5030,24.8409,1.1916
12.6021,14.8683,3.4838
12.4795,20.7050,7.3464
11.0515,17.7255,4.2511
9.7926,18.6653,4.1297
9.7951,17.0406,2.5426
12.7123,20.2474,5.6335
8.6398,21.3615,6.5739
8.2074,18.9148,5.5083
8.4372,19.3046,7.5602
9.0738,16.8276,3.4411
8.8180,20.7732,6.6919
10.8897,16.7357,5.8029
9.1946,22.5467,4.2737
8.7226,19.9608,7.2372
8.2400,21.3257,4.1061
8.3861,23.6230,3.6718
9.6584,22.3428,4.9622
12.2134,20.8778,5.6332
9.8976,18.4807,5.0451
8.4996,22.8266,5.7326
8.7491,19.1364,3.9838
10.9634,20.1014,9.4436
12.0491,22.0438,2.7095
8.9184,23.0152,2.9941
11.0889,23.0068,0.8126
11.2551,17.9571,4.5053
7.9148,24.2498,2.7261
8.1030,21.0475,2.1920
7.6375,21.3047,9.4317
13.0822,19.4043,6.6538
8.7168,23.7822,8.5002
12.8345,16.4036,7.0615
9.5380,17.7526,8.2050
9.8919,17.8163,4.0321
8.9012,18.0438,7.2435
8.6652,17.9863,8.2243
9.9645,11.4690,4.7662
8.1523,19.3628,6.5253
7.8935,17.4318,3.7906
12.5983,21.8543,3.6885
9.1064,19.3316,5.5855
7.6796,19.4257,8.0806
9.7861,22.0085,5.6293
10.8183,21.6188,3.3216
12.7974,17.1012,2.2186
4.3743,18.3539,2.1652
6.9536,20.9265,7.5235
10.8279,21.8245,4.9786
8.8060,18.7963,2.5043
10.1900,15.9172,5.3995
8.3860,23.2990,5.9395
11.9555,21.1159,4.1503
9.3122,20.4406,5.2605
6.1582,21.1019,4.7907
8.9629,16.1360,5.7130
11.4674,24.7348,5.6194
8.0216,20.4856,3.6351
10.8321,23.5554,5.5290
11.4820,16.5939,2.9335
6.9635,20.8615,4.2125
8.5189,18.3042,3.2069
9.5915,24.9971,2.1237
11.0207,22.2765,2.2600
9.3473,19.3470,1.8452
11.7946,24.8634,7.1798
15.9780,21.8534,5.4779
8.6526,16.9060,6.0497
8.7241,23.9022,1.5213
10.6522,18.8234,6.9303
13.0380,21.7739,6.8774
11.2438,18.4592,5.5596
9.5476,18.7180,5.7337
7.0235,19.2034,4.7040
9.3560,17.1940,3.4550
9.8038,21.7970,3.9574
14.1274,17.5763,3.4810
10.5254,17.8877,6.7414
9.7511,23.2483,3.1813
8.4650,20.6646,6.0613
11.2984,21.3362,4.6691
7.9368,20.3906,4.7179
8.0069,26.1113,4.7293
11.2509,16.3263,5.1518
11.3302,19.2807,5.3851
12.8251,20.4919,9.5134
9.0974,21.9883,4.4829
11.8211,19.1477,6.1266
8.7982,20.0289,5.9407
7.6139,15.2140,3.0050
4.1107,18.7428,2.3218
11.6448,20.3151,8.2860
6.8126,24.9650,3.7483
9.1952,20.8366,5.4508
10.6534,18.5513,4.8772
13.2250,19.9039,1.9548
12.7918,18.7437,4.4824
8.5710,23.3723,5.5168
8.4502,21.9096,2.0115
5.7686,17.9989,7.5300
9.2054,23.4738,6.1182
9.3554,21.2667,5.8038
8.8181,17.4216,6.5577
8.0321,15.7616,4.9233
12.1060,19.7934,2.9733
9.7932,20.9663,5.2483
9.1190,16.0568,7.0929
9.8587,18.6189,3.6165
9.6995,23.8501,8.4127
8.0819,24.0628,1.0597
9.7400,15.3676,5.3910
7.4102,19.1337,6.6780
10.0786,16.1627,8.9637
8.7939,20.7503,6.3690
9.0201,21.8903,1.6851
10.5631,19.9962,5.8547
9.4145,18.5710,0.1694
13.3698,19.0897,8.0590
9.8912,14.9740,7.7619
9.0144,17.3099,2.8513
10.2238,20.9506,4.6476
8.9533,17.9259,4.1938
8.4585,22.7170,1.9783
6.4949,25.6890,5.3256
10.2207,15.4439,4.6063
12.7404,19.8172,10.2372
8.9767,22.1991,6.9471
11.2416,24.6837,7.5464
12.9410,22.9699,3.5420
8.7889,19.6291,1.6656
8.4210,17.6306,4.6796
9.4884,13.7813,6.2695
13.5915,17.7017,6.5735
10.3411,18.6875,7.4524
9.0446,25.8059,6.5364
9.4824,20.2323,3.9439
9.0789,16.9793,5.3079
12.2844,19.5650,5.5502
11.0652,20.6094,4.7738
7.4705,13.7360,8.6258
9.6365,15.9295,10.7789
11.2218,24.4179,6.0588
10.9559,19.9892,5.7862
8.2404,19.9425,6.0257
6.5321,20.7662,6.4082
6.9145,27.9644,2.1808
6.5852,18.6348,4.8668
9.1278,22.7956,2.5805
11.4363,21.0036,8.7228
12.6983,23.1206,5.2213
8.9950,21.1693,10.3901
10.2388,17.9387,6.2796
7.3216,18.5383,2.6834
10.4692,19.7142,3.9887
10.4097,18.3083,4.8996
11.5875,20.7298,7.9471
12.4772,12.2464,7.1070
8.1759,22.3417,4.9082
9.4180,16.9996,6.6806
11.2529,19.7125,6.0283
8.7701,17.9383,9.1387
11.2633,19.0863,6.1645
8.6563,17.8669,4.1086
9.6703,14.9238,3.2554
9.7356,21.1229,7.1982
9.7899,19.5168,8.0143
13.3595,16.4278,-0.4128
8.5540,18.9308,5.5036
14.4708,27.4740,7.9791
10.3267,17.4879,4.4544
9.8958,14.2567,4.5224
10.9623,20.7047,4.5991
9.6555,22.6200,5.3810
10.2169,24.4057,6.7392
8.7937,20.0735,4.9813
10.0295,25.7821,2.4979
11.3988,18.1616,2.9825
7.3081,13.9585,6.6260
8.2167,20.5034,5.8647
11.2145,18.9448,3.3844
10.2247,21.5010,5.2313
7.8222,19.7068,4.0186
6.9050,20.4223,6.5121
13.1282,23.4419,6.4744
6.5720,25.0468,7.4264
9.4163,19.5311,4.1362
10.8274,22.5138,3.2619
11.6659,17.5813,4.0562
10.9670,18.9197,6.4757
11.5584,12.9056,4.0739
10.6887,22.0960,6.8077
8.9724,20.9535,3.0255
11.4451,21.5756,4.2836
9.9350,19.7928,2.2738
11.3359,23.2818,4.2208
8.4476,24.6825,6.5060
8.5235,14.7889,5.5824
13.1461,20.6547,4.9542
8.7584,22.0426,1.8371
9.6971,18.3996,3.6690
8.9970,15.1186,3.4725
10.1442,26.6328,5.7362
9.2365,18.9321,8.9466
11.1939,19.3040,6.6024
12.1201,20.6371,7.2005
11.1931,19.4906,4.0383
